parser,embedding,llm,reasoning_effort,temperature,append_outputs,hyperparam_id,doi,dimension,human_coder,paper_id,cosine,deviation_agree
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,samplesize,BC,48,0.6509691680120364,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,samplesize,JC,48,0.5765675422457496,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,manvars,BC,48,0.7589163231012801,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,manvars,JC,48,0.8847172998555415,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,measurevars,BC,48,0.5655571991397778,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,measurevars,JC,48,0.8408848646334952,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,stats,BC,48,0.7291424766863785,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,stats,JC,48,0.580176036926089,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,transf,BC,48,1,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,transf,JC,48,0.7500491561950938,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,missd,BC,48,0.7321497263494127,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_51,missd,JC,48,0.7473547530290137,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,hypothesis,BC,49,0.48031374748122946,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,hypothesis,JC,49,0.9148176769769552,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,datas,BC,49,0.6209485299510805,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,datas,JC,49,0.40508333536256197,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,inex,BC,49,0.3655925070987078,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,inex,JC,49,0.5083252992819666,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,samplesize,BC,49,0.5677584881322166,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,samplesize,JC,49,0.8134565039964317,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,manvars,BC,49,0.6029851339948745,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,manvars,JC,49,0.8972785265653456,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,measurevars,BC,49,0.8017816089722207,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,measurevars,JC,49,0.8664382748471571,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,stats,BC,49,0.5624349558766296,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,stats,JC,49,0.5647524947212019,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,transf,BC,49,0.745198467850079,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,transf,JC,49,0.24416344675978718,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,missd,BC,49,0.8830556838210543,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_52,missd,JC,49,0.5497123258412991,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,hypothesis,BC,50,0.6362366756682012,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,hypothesis,JC,50,0.7408761073020638,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,datas,BC,50,0.6469660441436424,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,datas,JC,50,0.8575272895675998,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,inex,BC,50,0.9421287170029841,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,inex,JC,50,0.7685414764361153,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,samplesize,BC,50,0.71594459503082,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,samplesize,JC,50,0.6247840988259821,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,manvars,BC,50,0.8154874412794261,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,manvars,JC,50,0.5566434746557875,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,measurevars,BC,50,0.83961000773503,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,measurevars,JC,50,0.6191045967122245,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,stats,BC,50,0.9029133918013712,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,stats,JC,50,0.6805659882665039,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,transf,BC,50,0.601649814585921,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,transf,JC,50,0.5750236987581117,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,missd,BC,50,0.8064981337509173,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_53,missd,JC,50,0.39977571953959856,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,hypothesis,BC,51,0.5138900068485502,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,hypothesis,JC,51,0.5885059020240249,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,datas,BC,51,0.8909295285476261,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,datas,JC,51,1,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,inex,BC,51,0.6485783334256334,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,inex,JC,51,0.7053359814957683,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,samplesize,BC,51,0.6719967482933235,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,samplesize,JC,51,0.7692554607332214,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,manvars,BC,51,0.9491820161231782,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,manvars,JC,51,0.865573223333624,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,measurevars,BC,51,0.6988384685006507,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,measurevars,JC,51,0.7704804107020038,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,stats,BC,51,0.6151746409080344,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,stats,JC,51,0.7823062488524556,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,transf,BC,51,0.7575696732850726,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,transf,JC,51,0.8600826107026222,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,missd,BC,51,0.24319248894977472,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_54,missd,JC,51,0.6474628057983182,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,hypothesis,BC,52,0.5719672119304204,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,hypothesis,JC,52,0.8664595074482101,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,datas,BC,52,0.8685506535926222,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,datas,JC,52,0.4796822090046215,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,inex,BC,52,0.7193121730532691,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,inex,JC,52,0.9235539029912453,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,samplesize,BC,52,1,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,samplesize,JC,52,0.659444802440722,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,manvars,BC,52,0.4824995683928761,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,manvars,JC,52,0.8694061182502616,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,measurevars,BC,52,0.6409540100736755,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,measurevars,JC,52,0.5599546507360041,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,stats,BC,52,0.6204807188629976,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,stats,JC,52,0.8012666874862487,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,transf,BC,52,0.48212100498311383,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,transf,JC,52,0.5709422786785084,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,missd,BC,52,0.9335746055445476,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_55,missd,JC,52,0.9120605858827423,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,hypothesis,BC,53,0.782971871476067,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,hypothesis,JC,53,0.8068382215987713,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,datas,BC,53,0.8553298993092724,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,datas,JC,53,0.5917574619763594,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,inex,BC,53,0.9131533161057197,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,inex,JC,53,0.6560988920503892,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,samplesize,BC,53,0.8878942231109123,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,samplesize,JC,53,0.48963585055812914,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,manvars,BC,53,0.11779666886181471,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,manvars,JC,53,0.8224268323709224,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,measurevars,BC,53,0.49102366288081906,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,measurevars,JC,53,0.4795105691258136,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,stats,BC,53,0.7285426411124082,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,stats,JC,53,0.8534421724292558,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,transf,BC,53,0.2689724965041739,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,transf,JC,53,0.8428156861219682,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,missd,BC,53,0.7604840352585085,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_56,missd,JC,53,0.7801384681193259,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,hypothesis,BC,54,0.7265037269965865,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,hypothesis,JC,54,0.8020795224006395,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,datas,BC,54,0.5997189219358439,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,datas,JC,54,0.6357341655451683,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,inex,BC,54,0.7952194526123709,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,inex,JC,54,0.6175985551393417,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,samplesize,BC,54,0.8287728886117468,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,samplesize,JC,54,0.8249877724344409,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,manvars,BC,54,0.820572322777419,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,manvars,JC,54,0.8020838870813402,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,measurevars,BC,54,0.6413494374562622,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,measurevars,JC,54,0.8597439917141058,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,stats,BC,54,0.8120237030338388,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,stats,JC,54,0.6638410286196761,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,transf,BC,54,0.6038037874829134,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,transf,JC,54,0.7772211526734633,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,missd,BC,54,0.851684675501088,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_57,missd,JC,54,0.8909731299158388,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,hypothesis,BC,55,0.5017597192190879,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,hypothesis,JC,55,0.8266137928903159,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,datas,BC,55,0.6732612687613025,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,datas,JC,55,0.7103354210353633,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,inex,BC,55,0.9499079298756755,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,inex,JC,55,0.5757489888367675,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,samplesize,BC,55,0.7126630617852246,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,samplesize,JC,55,0.4130234911602577,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,manvars,BC,55,0.6104743468583752,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,manvars,JC,55,0.7742892645637632,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,measurevars,BC,55,0.584116691712424,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,measurevars,JC,55,0.9622682165596637,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,stats,BC,55,0.8744767258010931,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,stats,JC,55,0.6439657721034168,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,transf,BC,55,0.8351278784661501,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,transf,JC,55,0.7900750394339554,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,missd,BC,55,0.7056607407049701,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_58,missd,JC,55,0.8162531470654094,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,hypothesis,BC,56,0.9477884943927262,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,hypothesis,JC,56,0.6197197008966387,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,datas,BC,56,0.6059634758171656,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,datas,JC,56,0.9539647110064325,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,inex,BC,56,0.6830722649630699,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,inex,JC,56,0.9380396040229927,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,samplesize,BC,56,0.6407593426937864,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,samplesize,JC,56,0.6276193943153143,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,manvars,BC,56,0.6132122087868204,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,manvars,JC,56,0.8086643506695883,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,measurevars,BC,56,0.7018883035765462,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,measurevars,JC,56,0.9929275502926151,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,stats,BC,56,0.9008408216666736,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,stats,JC,56,0.7099491972626928,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,transf,BC,56,0.81447832243641,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,transf,JC,56,0.726252052603047,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,missd,BC,56,0.8415440652879944,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_59,missd,JC,56,0.5601492606074631,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,hypothesis,BC,58,0.5225727526045271,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,hypothesis,JC,58,0.7871956249197791,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,datas,BC,58,0.8039464573040732,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,datas,JC,58,0.3615547501372682,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,inex,BC,58,0.7445389495376699,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,inex,JC,58,0.7328672540476195,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,samplesize,BC,58,0.9410457633667967,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,samplesize,JC,58,0.6577448263072198,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,manvars,BC,58,0.7986244732988298,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,manvars,JC,58,0.9480539936100382,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,measurevars,BC,58,0.6173551067112144,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,measurevars,JC,58,0.6773819316062772,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,stats,BC,58,0.8425903031289664,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,stats,JC,58,0.5297917476265581,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,transf,BC,58,0.8382544683458123,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,transf,JC,58,0.5280460122561462,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,missd,BC,58,0.4283268997770989,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_60,missd,JC,58,0.8787013986427317,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,hypothesis,BC,59,0.4887192649430578,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,hypothesis,JC,59,0.7876987055333627,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,datas,BC,59,0.6405803906473592,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,datas,JC,59,0.6586874916202506,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,inex,BC,59,0.7834734574120891,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,inex,JC,59,0.7216137385860091,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,samplesize,BC,59,0.8229339923609549,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,samplesize,JC,59,0.758881040674942,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,manvars,BC,59,0.5049433599060886,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,manvars,JC,59,0.9838248302986581,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,measurevars,BC,59,0.9411009524929473,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,measurevars,JC,59,0.8659057125077945,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,stats,BC,59,0.8923855983612355,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,stats,JC,59,0.5827495922056772,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,transf,BC,59,0.8306600853796424,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,transf,JC,59,0.8532507873336133,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,missd,BC,59,0.7540852081981274,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_61,missd,JC,59,0.6251085669196186,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,hypothesis,BC,60,0.8556139711654027,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,hypothesis,JC,60,0.6079697322869134,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,datas,BC,60,0.5435142836719132,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,datas,JC,60,0.9898204378638288,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,inex,BC,60,0.7491805674004698,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,inex,JC,60,0.9460139522586543,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,samplesize,BC,60,0.7417865982302334,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,samplesize,JC,60,0.918442592615079,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,manvars,BC,60,0.8247985549338005,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,manvars,JC,60,0.8222479169620637,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,measurevars,BC,60,0.604766932792186,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,measurevars,JC,60,0.39039489604999417,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,stats,BC,60,0.866776436970515,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,stats,JC,60,0.4518482561222333,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,transf,BC,60,0.4650333399298952,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,transf,JC,60,0.787409950697173,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,missd,BC,60,0.7420506738850601,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_62,missd,JC,60,0.5917357022845737,0
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_63,hypothesis,BC,61,0.6924971876861494,1
GROBID,Qwen3-Embedding-8B,Llama-3.3-70B,NA,0.5,No,88,doi_63,hypothesis,JC,61,0.6799898886438251,0
